country_code,CPV,total_value_sme,n_contracts_sme,n_contractors_sme,total_value_large,n_contracts_large,n_contractors_large
LV,38100000,0.0,0,0,148599.0,1,1
LV,45232210,0.0,0,0,13274658.48,1,2
LV,73100000,0.0,0,0,439314.32,11,11
MK,15000000,0.0,0,0,1498141.7299999997,40,40
MK,50112000,0.0,0,0,220037.4,2,2
MK,72410000,0.0,0,0,156943.21,1,1
MK,75000000,0.0,0,0,696956.0,2,2
MK,77000000,0.0,0,0,1585595.5,7,7
MK,85142300,0.0,0,0,194733.12,1,1
MT,50310000,0.0,0,0,1651199.61,1,1
MT,64200000,0.0,0,0,287143.2,1,1
MT,90911100,0.0,0,0,1734460.0,1,1
NL,09323000,0.0,0,0,0.0,0,1
NL,15961000,0.0,0,0,5600000.0,1,1
NL,30121100,0.0,0,0,27000000.0,1,1
NL,33111800,0.0,0,0,0.01,1,1
NL,34144750,0.0,0,0,900000.0,1,1
NL,35111100,0.0,0,0,2000000.0,1,1
NL,38518200,0.0,0,0,230000.0,1,1
NL,45232420,0.0,0,0,12250000.0,1,1
NL,45233162,0.0,0,0,2588800.0,1,1
NL,48921000,0.0,0,0,407850.0,1,1
NL,50532300,0.0,0,0,470000.0,1,1
NL,75111000,0.0,0,0,917280.0,1,1
NL,76000000,0.0,0,0,30122.89,1,1
NL,90919000,0.0,0,0,15427028.92,6,6
NL,92311000,0.0,0,0,568296.0,1,1
NO,15300000,0.0,0,0,1979688.4,1,1
NO,31200000,0.0,0,0,88553914.57,1,1
NO,32420000,0.0,0,0,39325181.510000005,7,7
NO,33192160,0.0,0,0,192014.43,1,1
NO,34144511,0.0,0,0,3860392.38,2,2
NO,38437000,0.0,0,0,233048.42,1,1
NO,38544000,0.0,0,0,137657.63,1,1
NO,39140000,0.0,0,0,1262051.35,1,1
NO,45213320,0.0,0,0,0.0,0,1
NO,45343100,0.0,0,0,17817195.57,3,3
NO,50211000,0.0,0,0,983932.38,1,1
NO,51100000,0.0,0,0,3563439.12,3,3
NO,64212000,0.0,0,0,4949220.99,1,1
NO,71247000,0.0,0,0,494922.1,1,1
NO,71354100,0.0,0,0,77589.73,1,1
NO,72212218,0.0,0,0,395937.68,1,1
NO,72317000,0.0,0,0,247461.05,1,1
NO,79995100,0.0,0,0,253795.85,1,1
NO,90000000,0.0,0,0,529566.65,2,2
PL,33111620,0.0,0,0,1266383.55,1,1
PL,34121500,0.0,0,0,525716.29,1,1
PL,34741400,0.0,0,0,941081.07,2,2
FR,33680000,0.0,0,0,390000.0,1,1
FR,33711700,0.0,0,0,4247553.44,8,8
FR,38433210,0.0,0,0,909977.0,2,2
FR,39341000,0.0,0,0,159470.0,1,1
FR,42350000,0.0,0,0,1969831.5,3,3
FR,43134100,0.0,0,0,279974.0,1,1
FR,43251000,0.0,0,0,67000.0,1,1
FR,43810000,0.0,0,0,60000.0,1,1
FR,45112420,0.0,0,0,480750.0,1,1
FR,45221242,0.0,0,0,1099425218.27,1,3
FR,45234000,0.0,0,0,24749239.570000004,13,16
FR,45235310,0.0,0,0,3396052.0,1,1
FR,45243500,0.0,0,0,1744034.0,1,1
FR,45252300,0.0,0,0,19000000.0,1,1
FR,45343200,0.0,0,0,7884311.0,9,9
FR,50333000,0.0,0,0,2500000.0,2,2
FR,50333100,0.0,0,0,560000.0,1,1
FR,51112100,0.0,0,0,1743776.56,2,2
FR,51900000,0.0,0,0,0.0,0,1
FR,63712210,0.0,0,0,1254181.1,4,4
FR,64113000,0.0,0,0,461235.0,1,1
FR,64216110,0.0,0,0,35478505.9,1,1
FR,64228100,0.0,0,0,20371761.0,4,4
FR,65200000,0.0,0,0,248353912.0,7,7
FR,75124000,0.0,0,0,4400000.0,2,2
FR,76200000,0.0,0,0,124355.2,1,1
FR,79413000,0.0,0,0,600000.0,2,12
FR,79613000,0.0,0,0,1600000.0,1,1
FR,98380000,0.0,0,0,1433375.47,2,2
GR,03200000,0.0,0,0,2041701.6,1,1
GR,18235000,0.0,0,0,4834800.0,6,6
GR,24951311,0.0,0,0,299642.0,2,2
GR,30144200,0.0,0,0,6574799.0,1,1
GR,31531000,0.0,0,0,178116.9,6,6
GR,33194000,0.0,0,0,724.5,1,1
GR,33651200,0.0,0,0,251774.0,5,5
GR,34110000,0.0,0,0,298000.0,4,4
GR,35331500,0.0,0,0,3701612.9,1,1
GR,44316000,0.0,0,0,346431.49,11,11
GR,45212150,0.0,0,0,8605458.21,1,1
GR,45212224,0.0,0,0,96774056.0,1,1
GR,45233100,0.0,0,0,864562789.0,3,4
GR,50232100,0.0,0,0,11616968.26,1,2
GR,50413000,0.0,0,0,201532.0,24,24
GR,66110000,0.0,0,0,1708480.0,2,2
GR,71621000,0.0,0,0,199000.0,1,1
GR,75131100,0.0,0,0,6455624.0,1,1
GR,79341400,0.0,0,0,3186900.0,2,2
GR,79342200,0.0,0,0,199400.0,1,1
GR,80400000,0.0,0,0,281928.0,1,1
GR,85121000,0.0,0,0,1136109.0,26,26
GR,90522400,0.0,0,0,843543.9199999999,2,2
HR,09100000,0.0,0,0,38465548.900000006,28,28
HR,09112200,0.0,0,0,331800.38,1,1
HR,32418000,0.0,0,0,433004.89,1,1
HR,34137000,0.0,0,0,254039.0,1,1
HR,39515000,0.0,0,0,54950.0,1,1
HR,42611000,0.0,0,0,19677.01,1,1
HR,45221240,0.0,0,0,74649425.65,1,1
HR,45223710,0.0,0,0,7590675.69,1,1
HR,50220000,0.0,0,0,3161225.07,5,5
HR,63522000,0.0,0,0,209460.0,1,1
HR,72265000,0.0,0,0,699970.0,1,1
HU,33621200,0.0,0,0,1393467.76,1,1
HU,44212222,0.0,0,0,19205423.689999998,8,8
HU,45222110,0.0,0,0,1185597.09,1,1
HU,45233300,0.0,0,0,521582.52,1,1
HU,50324100,0.0,0,0,207116.49,1,1
HU,50420000,0.0,0,0,4801486.76,11,11
HU,50610000,0.0,0,0,836773.4,1,1
HU,51611100,0.0,0,0,501038.65,1,1
HU,64210000,0.0,0,0,607084.26,1,1
HU,66516100,0.0,0,0,84743.62,1,1
IE,15000000,0.0,0,0,300000.0,1,1
IE,15700000,0.0,0,0,600000.0,1,1
IE,15930000,0.0,0,0,300000.0,1,1
IE,33113000,0.0,0,0,10527014.0,3,3
IE,50111110,0.0,0,0,413187.0,2,2
IE,64100000,0.0,0,0,800000.0,1,1
IE,64226000,0.0,0,0,110662.5,1,1
IE,72800000,0.0,0,0,0.0,0,1
IE,79311000,0.0,0,0,350000.0,1,1
IE,79500000,0.0,0,0,3300000.0,1,1
IS,71230000,0.0,0,0,2896034.54,7,7
IT,31711120,0.0,0,0,1386500.0,2,2
IT,33172100,0.0,0,0,1912470.56,1,1
IT,33182240,0.0,0,0,524416.75,9,9
IT,33760000,0.0,0,0,865973.8300000001,11,11
IT,34144740,0.0,0,0,1045830.0,1,1
IT,38434500,0.0,0,0,492302.0,3,3
IT,38500000,0.0,0,0,1113912.0,3,3
IT,42122500,0.0,0,0,9600.0,1,1
IT,45112320,0.0,0,0,10029898.14,2,5
IT,45212000,0.0,0,0,16771407.96,3,3
IT,45213140,0.0,0,0,20773451.12,1,1
IT,45232221,0.0,0,0,12932350.0,2,2
IT,45520000,0.0,0,0,900000.0,1,1
IT,50412000,0.0,0,0,9078864.0,1,1
IT,50532400,0.0,0,0,2332275.87,5,5
IT,51000000,0.0,0,0,884317.55,1,2
IT,66514110,0.0,0,0,43055337.669999994,4,5
IT,71311000,0.0,0,0,359568.39,3,3
IT,72212220,0.0,0,0,630832.5,1,1
IT,79140000,0.0,0,0,742875.0,1,6
IT,79311210,0.0,0,0,5624104.0,2,3
IT,79530000,0.0,0,0,600000.0,1,1
IT,85144100,0.0,0,0,20268857.9,3,4
CZ,45213320,0.0,0,0,13298761.129999999,2,2
CZ,45330000,0.0,0,0,610600.02,1,1
CZ,45350000,0.0,0,0,6045575.67,3,3
CZ,66516100,0.0,0,0,663619.85,5,5
DE,09121200,0.0,0,0,900403.36,1,1
DE,15310000,0.0,0,0,0.01,1,1
DE,22160000,0.0,0,0,433245.56,1,1
DE,24110000,0.0,0,0,327625.83999999997,4,4
DE,30123000,0.0,0,0,247000.0,1,1
DE,32240000,0.0,0,0,227830.98,2,2
DE,33111650,0.0,0,0,671573.01,3,3
DE,33124000,0.0,0,0,0.01,1,1
DE,33151000,0.0,0,0,8573767.16,6,6
DE,33152000,0.0,0,0,215000.0,1,1
DE,33950000,0.0,0,0,2102665.1500000004,28,28
DE,34946120,0.0,0,0,0.0,0,3
DE,34972000,0.0,0,0,366700.0,1,1
DE,34994000,0.0,0,0,512472.0,1,1
DE,34996100,0.0,0,0,1177600.0,2,2
DE,35300000,0.0,0,0,9644356.6,2,2
DE,38434540,0.0,0,0,1.0,1,1
DE,38553000,0.0,0,0,1.01,2,2
DE,44212224,0.0,0,0,0.0,0,2
DE,44321000,0.0,0,0,0.0,0,1
DE,45234140,0.0,0,0,0.0,0,2
DE,45241100,0.0,0,0,538852.31,1,1
DE,45243000,0.0,0,0,2125948.5,1,1
DE,48329000,0.0,0,0,0.02,2,2
DE,66170000,0.0,0,0,15000000.0,2,2
DE,75250000,0.0,0,0,7013681.85,2,2
DK,30232100,0.0,0,0,3169361.2600000002,2,2
DK,31158100,0.0,0,0,2.68,2,2
DK,34130000,0.0,0,0,0.0,0,1
DK,34133000,0.0,0,0,1189042.42,1,1
DK,34946000,0.0,0,0,0.0,0,1
DK,38100000,0.0,0,0,322597.99,1,1
DK,39111100,0.0,0,0,545190.6000000001,3,3
DK,45211000,0.0,0,0,5188097.21,1,1
DK,45252126,0.0,0,0,0.0,0,1
DK,66115000,0.0,0,0,470455.39999999997,2,2
DK,66171000,0.0,0,0,533782.06,1,1
DK,71313400,0.0,0,0,16807852.63,1,1
DK,71351730,0.0,0,0,268831.66,1,1
DK,72260000,0.0,0,0,2688316.58,1,1
DK,72400000,0.0,0,0,0.0,0,1
DK,75131000,0.0,0,0,134415.83,1,1
DK,75314000,0.0,0,0,15807301.47,1,1
DK,79200000,0.0,0,0,2261754.6599999997,4,4
DK,79824000,0.0,0,0,5866554.92,2,2
EE,09123000,0.0,0,0,30461000.0,6,6
ES,15811000,0.0,0,0,166450.54,1,1
ES,31610000,0.0,0,0,354274.03,1,1
ES,33112310,0.0,0,0,1471400.0,3,3
ES,33141123,0.0,0,0,81712.65,1,1
ES,33632000,0.0,0,0,4.83,7,7
ES,33651640,0.0,0,0,279776.64,1,1
ES,34134100,0.0,0,0,245000.0,1,1
ES,34142100,0.0,0,0,811618.89,1,1
ES,34941000,0.0,0,0,588412.57,1,1
ES,42124230,0.0,0,0,1052024.4,3,3
ES,42131280,0.0,0,0,393222.49,1,1
ES,44621200,0.0,0,0,456833.09,2,2
ES,45212313,0.0,0,0,37521349.9,1,1
ES,45234111,0.0,0,0,247277229.7,4,4
ES,45247270,0.0,0,0,4621797.16,1,1
ES,45317300,0.0,0,0,10964512.33,2,2
ES,45454000,0.0,0,0,16473739.0,2,3
ES,48931000,0.0,0,0,218000.0,1,1
ES,50241100,0.0,0,0,2580000.0,1,1
ES,51240000,0.0,0,0,89244.0,1,1
ES,60443100,0.0,0,0,44838320.0,1,1
ES,64212000,0.0,0,0,4370813.890000001,4,4
ES,64214100,0.0,0,0,124500.0,1,1
ES,66172000,0.0,0,0,279693.29,1,1
ES,66512210,0.0,0,0,299190.43999999994,3,3
ES,66516100,0.0,0,0,378813.86,1,1
ES,75251000,0.0,0,0,4903526.0,1,1
ES,76600000,0.0,0,0,237840.06,1,1
ES,79311300,0.0,0,0,428000.0,1,1
FI,09133000,0.0,0,0,5396104.0,1,1
FI,09300000,0.0,0,0,1100000.0,1,1
FI,14410000,0.0,0,0,800000.0,1,1
FI,16000000,0.0,0,0,312419.36,1,1
FI,16600000,0.0,0,0,356000.0,1,1
FI,50334400,0.0,0,0,0.0,0,1
FI,72500000,0.0,0,0,4107312.94,1,1
FI,72700000,0.0,0,0,1893968.0,2,2
FI,79220000,0.0,0,0,600000.0,1,1
FI,79940000,0.0,0,0,0.0,0,1
FI,80650000,0.0,0,0,1072645.03,2,2
FI,85131000,0.0,0,0,2382500.0,5,18
FR,03115110,0.0,0,0,144040000.0,12,12
FR,09122100,0.0,0,0,10449580.0,15,15
FR,09135110,0.0,0,0,257660.0,1,1
FR,09320000,0.0,0,0,449683.0,1,1
FR,14621000,0.0,0,0,558877.0,1,1
FR,30231200,0.0,0,0,60985550.7,16,16
FR,30237240,0.0,0,0,162513.0,1,1
FR,31342000,0.0,0,0,500000.0,1,1
FR,32425000,0.0,0,0,700000.0,1,1
FR,32524000,0.0,0,0,1662043.6199999999,11,11
FR,33141770,0.0,0,0,1269386.0,5,5
FR,33150000,0.0,0,0,586927.0,1,1
SE,38300000,0.0,0,0,2728230.6,1,1
SE,39141300,0.0,0,0,206952.47,1,1
SE,42122450,0.0,0,0,410022.95,1,1
SE,42131000,0.0,0,0,937462.37,1,1
SE,42520000,0.0,0,0,846692.25,2,2
SE,45214210,0.0,0,0,58199002.55,4,4
SE,45232300,0.0,0,0,1999134.5,2,2
SE,45233140,0.0,0,0,12112432.849999998,5,5
SE,45234100,0.0,0,0,938624965.8300037,327,327
SE,45332200,0.0,0,0,51204654.92,7,7
SE,50870000,0.0,0,0,1034846.09,3,3
SE,55523100,0.0,0,0,2163769.1,1,1
SE,66513200,0.0,0,0,438689.7,1,1
SE,71312000,0.0,0,0,5738691.960000001,4,4
SE,85121292,0.0,0,0,3951230.53,1,1
SE,85321000,0.0,0,0,1570815.3800000006,30,30
SE,90915000,0.0,0,0,17686460.45,1,1
SI,33114000,0.0,0,0,175405.56,1,1
SI,42997300,0.0,0,0,417266.0,1,1
SI,50331000,0.0,0,0,275936.73,1,1
SI,90733000,0.0,0,0,356770.0,1,1
SK,09132000,0.0,0,0,409600.0,1,1
SK,33170000,0.0,0,0,45980.0,1,1
SK,42131120,0.0,0,0,7170000.0,1,1
SK,50210000,0.0,0,0,10000000.0,1,1
UK,42123000,0.0,0,0,581665.89,2,2
UK,42990000,0.0,0,0,207636.42,1,1
UK,73000000,0.0,0,0,244299.67,1,1
UK,85100000,0.0,0,0,4172876.920000001,19,25
UK,90500000,0.0,0,0,388512.1,1,1
AT,03311000,0.0,0,0,701270.26,1,1
AT,14721000,0.0,0,0,23026583.0,1,1
AT,16000000,0.0,0,0,460000.0,1,1
AT,34114122,0.0,0,0,651318.0,1,1
AT,34632300,0.0,0,0,0.0,0,1
AT,45122000,0.0,0,0,1368429.8,1,1
AT,45221241,0.0,0,0,80054162.36,1,2
AT,45231113,0.0,0,0,0.0,0,1
AT,45251100,0.0,0,0,2096130.0,1,1
AT,45316000,0.0,0,0,199549.19,1,1
AT,48120000,0.0,0,0,856394.75,1,1
AT,50100000,0.0,0,0,1826400.0,4,4
AT,66512220,0.0,0,0,2424938.76,1,1
AT,71351600,0.0,0,0,46206.0,1,1
AT,71521000,0.0,0,0,297370.0,1,1
AT,79341100,0.0,0,0,0.0,0,1
BE,16700000,0.0,0,0,249625.0,1,1
BE,24313320,0.0,0,0,3747600.0,2,2
BE,30232130,0.0,0,0,254226.52,1,1
BE,31321200,0.0,0,0,0.0,0,3
BE,31681200,0.0,0,0,214165.12,1,1
BE,32421000,0.0,0,0,1817001.0,3,3
BE,33194100,0.0,0,0,1001221.3,1,1
BE,33661100,0.0,0,0,470000.0,3,3
BE,33692510,0.0,0,0,911368.39,1,1
BE,34144700,0.0,0,0,28415887.650000002,5,5
BE,34500000,0.0,0,0,188259.35,1,1
BE,34640000,0.0,0,0,109936.0,1,1
BE,35121000,0.0,0,0,226177.04,1,1
BE,38433200,0.0,0,0,206430.0,1,1
BE,38582000,0.0,0,0,1381250.0,1,1
BE,39350000,0.0,0,0,1683230.26,3,3
BE,42621100,0.0,0,0,1197021.6,3,3
BE,42961000,0.0,0,0,356001.09,1,1
BE,42997300,0.0,0,0,280000.0,1,1
BE,45233121,0.0,0,0,5558868.01,1,1
BE,45243510,0.0,0,0,12921658.54,1,1
BE,45262630,0.0,0,0,4122600.0,1,1
BE,48430000,0.0,0,0,356611.57,1,1
BE,48490000,0.0,0,0,1.0,1,1
BE,50200000,0.0,0,0,714000.0,2,2
BE,51210000,0.0,0,0,947500.0,1,1
BE,64200000,0.0,0,0,69051079.21000001,5,6
BE,66000000,0.0,0,0,35980278.910000004,32,32
BE,71336000,0.0,0,0,186775360.0,4,5
BE,71420000,0.0,0,0,75.0,1,1
BE,72222000,0.0,0,0,1874380.17,1,1
BE,72300000,0.0,0,0,561647093.68,1,6
BE,73110000,0.0,0,0,3000000.0,1,2
BE,79111000,0.0,0,0,1066207.55,3,6
BE,79510000,0.0,0,0,0.0,0,1
BE,79820000,0.0,0,0,2069790.0,2,2
BE,80521000,0.0,0,0,9000000.0,1,2
BE,85149000,0.0,0,0,1407781760.0,4,6
BE,98312000,0.0,0,0,376893.12,1,3
BG,24323000,0.0,0,0,176909.7,1,2
BG,24613000,0.0,0,0,21593133.24,1,1
BG,45234170,0.0,0,0,6585545.56,1,1
BG,63712600,0.0,0,0,48.88,1,1
BG,66511000,0.0,0,0,371933.43,1,1
BG,66514150,0.0,0,0,40085.9,1,1
CY,44321000,0.0,0,0,14219018.0,1,1
CY,60000000,0.0,0,0,550520.0,2,2
CY,79420000,0.0,0,0,318890.0,1,1
CZ,15300000,0.0,0,0,5899.77,1,1
CZ,18223200,0.0,0,0,177074.0,1,1
CZ,18822000,0.0,0,0,263064.81,1,1
CZ,30233160,0.0,0,0,506.92,1,1
CZ,31521300,0.0,0,0,259289.67,1,1
PL,44164310,0.0,0,0,45817.2,2,2
PL,45214100,0.0,0,0,3642687.95,1,1
PL,66113100,0.0,0,0,594381.3,1,1
PL,79121100,0.0,0,0,244239.03,1,1
PL,79200000,0.0,0,0,883463.8500000001,4,4
PL,79341500,0.0,0,0,0.0,0,1
PT,24311900,0.0,0,0,1843778.71,4,4
PT,30121000,0.0,0,0,973419.6,1,1
PT,31711100,0.0,0,0,296999.33999999997,3,3
PT,32344230,0.0,0,0,948855.96,1,1
PT,34962220,0.0,0,0,1239975.0,1,1
PT,35121000,0.0,0,0,377905.13,3,3
PT,38114000,0.0,0,0,256954.9,1,1
PT,38582000,0.0,0,0,139250.0,1,1
PT,42621100,0.0,0,0,894519.0,1,1
PT,43300000,0.0,0,0,1651066.68,7,7
PT,44614300,0.0,0,0,316298.0,2,2
PT,45251000,0.0,0,0,3387960.72,1,1
PT,48810000,0.0,0,0,448740.0,1,1
PT,50310000,0.0,0,0,293436.0,1,1
PT,51210000,0.0,0,0,599710.0,1,1
PT,60171000,0.0,0,0,477209.76,5,5
PT,63712710,0.0,0,0,1198474.24,1,1
PT,66514130,0.0,0,0,0.0,0,1
PT,71221000,0.0,0,0,2000000.0,1,1
PT,71631000,0.0,0,0,667377.12,3,3
PT,79341200,0.0,0,0,360000.0,2,2
PT,79510000,0.0,0,0,855461.42,3,3
PT,85121251,0.0,0,0,22880.0,1,1
PT,85141200,0.0,0,0,1516343.02,88,88
PT,85148000,0.0,0,0,2857105.13,123,123
PT,90713000,0.0,0,0,400750.0,2,2
PT,90733000,0.0,0,0,639600.0,1,2
PT,98312000,0.0,0,0,747613.86,1,1
PT,98360000,0.0,0,0,2609100.0,1,1
RO,09132200,0.0,0,0,279905.91,1,1
RO,14212120,0.0,0,0,465191.73,1,1
RO,24451000,0.0,0,0,621317.28,3,3
RO,30211000,0.0,0,0,37839.92,1,1
RO,33141321,0.0,0,0,68326.3,33,33
RO,33158200,0.0,0,0,80440.92,2,2
RO,33662000,0.0,0,0,197450.88,5,5
RO,34211100,0.0,0,0,1211521.21,1,1
RO,38115100,0.0,0,0,599076.65,1,1
RO,39512500,0.0,0,0,15661.869999999999,4,4
RO,42913400,0.0,0,0,9204.51,1,1
RO,43121400,0.0,0,0,17829.93,1,1
RO,44113000,0.0,0,0,306988.02,2,2
RO,45234122,0.0,0,0,1837138959.72,1,4
RO,50511000,0.0,0,0,985598.93,1,1
RO,55521200,0.0,0,0,391879.17,1,1
RO,64121100,0.0,0,0,16790704.28,2,2
RO,66515000,0.0,0,0,1246762.6700000002,3,3
RO,71600000,0.0,0,0,4336479.8100000005,4,4
RO,72318000,0.0,0,0,9050573.959999999,11,11
RO,75111200,0.0,0,0,19518.18,1,1
RO,80000000,0.0,0,0,140977.02,1,1
SE,18933000,0.0,0,0,329269.21,1,1
SE,22111000,0.0,0,0,206969.22,1,1
SE,34132000,0.0,0,0,705106.5,1,1
SE,34941800,0.0,0,0,2024786.1800000002,2,2
IT,98340000,0.0,0,0,2381662.67,3,4
LT,45252124,0.0,0,0,5702479.34,2,2
LT,66517000,0.0,0,0,102000.0,1,1
LT,79221000,0.0,0,0,58000.0,1,1
LU,09134200,0.0,0,0,3500000.0,1,1
LU,33696500,0.0,0,0,4380000.0,1,1
LU,38940000,0.0,0,0,135000.0,1,1
LU,45261215,0.0,0,0,930036.8799999999,3,3
LU,45262620,0.0,0,0,333270.2,1,1
LU,45431100,0.0,0,0,497957.64,1,1
LU,71356100,0.0,0,0,689074.8,3,3
LU,73220000,0.0,0,0,896550.64,2,2
LU,98351000,0.0,0,0,85680.0,1,1
LV,45248000,0.0,0,0,2370583.0,1,1
MK,31200000,0.0,0,0,381643.52,2,2
MK,33612000,0.0,0,0,130000.0,1,1
MK,45223100,0.0,0,0,1947331.18,1,1
MK,72000000,0.0,0,0,1293189.03,6,6
MK,79710000,0.0,0,0,291937.4,1,1
MT,80400000,0.0,0,0,689997.0,1,1
NL,33196000,0.0,0,0,105820633.08,4,7
NL,33650000,0.0,0,0,4133682.4,6,6
NL,38290000,0.0,0,0,650000.0,1,1
NL,38550000,0.0,0,0,0.0,0,1
NL,42511100,0.0,0,0,1166870.0,1,1
NL,44212000,0.0,0,0,549600.0,1,1
NL,45235000,0.0,0,0,2167228.0,1,1
NL,48442000,0.0,0,0,1828454.9,3,3
NL,48780000,0.0,0,0,2633000.0,1,1
NL,64214200,0.0,0,0,1.0,1,1
NO,15510000,0.0,0,0,2243365.84,2,2
NO,15700000,0.0,0,0,1979688.4,1,1
NO,15861000,0.0,0,0,1580600.54,1,1
NO,32400000,0.0,0,0,1682735.14,1,1
NO,33113100,0.0,0,0,2177657.24,1,1
NO,38110000,0.0,0,0,178171.96,1,1
NO,42120000,0.0,0,0,19307582.21,1,1
NO,43411000,0.0,0,0,22739386.26,2,2
NO,44140000,0.0,0,0,4157345.64,2,2
NO,45213312,0.0,0,0,0.1,1,1
NO,48520000,0.0,0,0,2334601.2800000003,2,2
NO,63512000,0.0,0,0,445429.89,1,1
NO,70120000,0.0,0,0,494922.1,1,1
NO,71311230,0.0,0,0,0.0,0,1
NO,71322300,0.0,0,0,1484766.3,1,1
NO,71351913,0.0,0,0,5121560.79,1,1
NO,72224100,0.0,0,0,791875.36,1,1
NO,72246000,0.0,0,0,0.1,1,1
NO,79210000,0.0,0,0,3860659.64,5,5
NO,79311000,0.0,0,0,37500.0,1,1
NO,80212000,0.0,0,0,1338269.36,1,1
PL,09131000,0.0,0,0,13440665.370000001,3,3
PL,22457000,0.0,0,0,489631.04,1,1
PL,30212100,0.0,0,0,16322.21,5,5
PL,33661700,0.0,0,0,504409.35,3,3
PL,33692100,0.0,0,0,139112.96,5,5
PL,34941600,0.0,0,0,1133732.62,2,2
FR,33169100,0.0,0,0,1.0,1,1
FR,33192230,0.0,0,0,12800000.0,8,29
FR,33651690,0.0,0,0,19830000.0,1,1
FR,33711540,0.0,0,0,55000.0,1,1
FR,34928472,0.0,0,0,760684.0,3,3
FR,35113100,0.0,0,0,1510000.0,5,5
FR,38920000,0.0,0,0,175000.0,1,1
FR,38951000,0.0,0,0,851010.7,2,2
FR,39143100,0.0,0,0,459028.54000000004,4,4
FR,42994000,0.0,0,0,483244.0,1,1
FR,43250000,0.0,0,0,1458965.0,7,7
FR,44420000,0.0,0,0,2700000.0,6,6
FR,44423750,0.0,0,0,2800000.0,1,1
FR,44613600,0.0,0,0,3812000.0,3,3
FR,45212290,0.0,0,0,8000000.0,2,4
FR,45213251,0.0,0,0,45490896.29,1,1
FR,45234124,0.0,0,0,5881652.33,1,1
FR,45251100,0.0,0,0,8632992.2,2,2
FR,45253800,0.0,0,0,17834309.0,1,1
FR,50340000,0.0,0,0,114887.0,5,5
FR,50344000,0.0,0,0,211564.92,1,1
FR,50511200,0.0,0,0,1500000.0,1,1
FR,51510000,0.0,0,0,2320000.0,2,2
FR,60651100,0.0,0,0,6825.0,1,1
FR,63514000,0.0,0,0,500000.0,2,2
FR,63712320,0.0,0,0,750000.0,1,1
FR,64213000,0.0,0,0,1282527.37,1,1
FR,64216200,0.0,0,0,573576.0,5,5
FR,65110000,0.0,0,0,3839600.0,1,1
FR,66113000,0.0,0,0,11533898.0,1,1
FR,66512220,0.0,0,0,7644511.45,2,3
FR,66520000,0.0,0,0,1938000.0,2,2
FR,71352300,0.0,0,0,523000.0,1,1
FR,80420000,0.0,0,0,299400.0,1,1
FR,90531000,0.0,0,0,5457346.55,7,7
FR,90720000,0.0,0,0,341700.0,6,6
FR,98000000,0.0,0,0,0.0,0,4
FR,98513100,0.0,0,0,2060000.0,6,7
FR,98900000,0.0,0,0,659940.0,1,1
GR,31711100,0.0,0,0,143661.58000000002,10,10
GR,33141115,0.0,0,0,115528.35,1,1
GR,33141300,0.0,0,0,199938.0,1,1
GR,33194100,0.0,0,0,2490.0,1,1
GR,33696100,0.0,0,0,3452526.76,52,52
GR,34144700,0.0,0,0,990365.0,2,2
GR,34352200,0.0,0,0,862960.0,1,1
GR,34622100,0.0,0,0,129500000.0,1,2
GR,34928300,0.0,0,0,210750.0,3,3
GR,38432200,0.0,0,0,1116252.0,4,4
GR,39111000,0.0,0,0,64510.0,1,1
GR,42510000,0.0,0,0,913165.2,2,2
GR,42961200,0.0,0,0,1349884.2,1,1
GR,45232421,0.0,0,0,12965590.32,3,3
GR,60171000,0.0,0,0,336360.0,1,1
GR,64121000,0.0,0,0,2592604.8,1,1
GR,64200000,0.0,0,0,266029653.39,11,11
GR,72212420,0.0,0,0,42741.0,1,1
GR,73110000,0.0,0,0,500258.87,1,1
GR,77211500,0.0,0,0,298387.1,1,1
GR,85148000,0.0,0,0,133000.0,1,1
GR,90511200,0.0,0,0,606875.72,1,2
GR,90917000,0.0,0,0,1848000.0,2,2
HR,15321000,0.0,0,0,405314.22000000003,5,5
HR,15511000,0.0,0,0,380251.0,5,5
HR,33631000,0.0,0,0,180853.09000000003,55,55
HR,42623000,0.0,0,0,79630.0,1,1
HR,50530000,0.0,0,0,33787369.0,3,4
HR,51300000,0.0,0,0,225000.0,1,1
HR,64221000,0.0,0,0,736964.44,2,2
HR,66514110,0.0,0,0,3973267.54,3,5
HR,66516000,0.0,0,0,320288.04,1,1
HR,85145000,0.0,0,0,249377.0,1,1
HU,14310000,0.0,0,0,219905.96,3,3
HU,22814000,0.0,0,0,691732.68,1,1
HU,33113000,0.0,0,0,911164.51,1,1
HU,45240000,0.0,0,0,3692561.0,2,2
HU,65100000,0.0,0,0,141015.28,2,2
HU,72222300,0.0,0,0,4053111.77,2,3
HU,72315000,0.0,0,0,460016.87,1,1
HU,72319000,0.0,0,0,327860.0,1,1
HU,79999100,0.0,0,0,311789.21,1,1
IE,31160000,0.0,0,0,0.0,0,1
IE,42122000,0.0,0,0,307030.0,1,2
IE,45222300,0.0,0,0,21212385.88,1,1
IE,45233251,0.0,0,0,5200000.0,1,1
IE,65130000,0.0,0,0,441874.0,1,1
IE,71316000,0.0,0,0,1138840.0,1,1
IE,72317000,0.0,0,0,500000.0,1,1
IE,79980000,0.0,0,0,3570003.0,7,7
IE,80630000,0.0,0,0,66880.0,1,1
IS,38200000,0.0,0,0,153692.0,2,2
IS,50232000,0.0,0,0,211692.05,1,1
